Text,Label
FORM A SEE RULE 27 ( 0 ) HCL In Location : Chandiali Site Name : 1 Rollover Shoot Month of Jiene 2019 Duty timing SHUFT Wookly off Data Sr . No . Full Name SEX AGE SEX AGE EMPID EMPID Designation Designation : 2 : 1 1 16 : 10 : 10 - 15 16 20 | 21 | 22 | 23 | 20 | 25 | 20 | 21 22 * - - 1 TOTAL DAYS 2 23 24 25 28 31 TOTAL DAYS WORKED laadaadaddant 1 elelelalelselpiploielpls 117 Ajits Ramane M52 Janilps Jami Prakash Kamb 35 Inities of Supervisor / Rounding Supervisor / Fiatd Officer Manager ,Junk
Date of Issue : Account Manager : Items Total Net value Integrated GST Final Amount in INR Final Amount in INR ,Transdetails
Annexure Dated : Account Manager : Invoice No : PO Number : Project ID : Project Name : Item Description Item From To Billing Qty Rate Amount Amount ( INR ) Sub Total Project Total Project Total in ( INR ) Item Total Net Value Final Amount in ( INR ) ,Transdetails
IEC Code VAT NO CST No PAN No Service Tax No Company Reg CIN No . Service Tax TAX INVOICE Invoice Number Invoice Date Payment Due Date PO Number Good & Service Segment PIN DESCRIPTION Amount ( INR ) Total Amount in ( INR ) Total Amount Payable Payment Terms Payment Instructions OLA ,Invoice
"Checklist - Overheads Bill Process Region : Vendor Sap Code / Name : Purchase order number . . . Respective Bus / Enabling functions have submitted the original Bills . Approval on bill has been given by Cost Center Manager / Project Head Original bill has been received from the user along with necessary Approvals and Challan / Receipt , proof attached . Documents / Bill has been verified as per contract / agreement / PO . . Agreement / Contract has been attached in Vendor Master for verification including copy PAN , Service TAX Freight i . e . Finished goods / Spares / Documents , verified as per contract / Agreement by the Store in chargel Admin . Also verified the weight for finished goods ( as per SAP SDC ) / spares . TDS applicability has been checked with its percentage . . . . . . . . . . . . Security & House Keeping Expense - Bill verified as per contract / Agreement and also attached the copy of the previous month ESI , PF and P . Tax challan ( If applicable ) Remarks Description We certified that all above points have been verified and cleared the bills as per contract / agreement without any deviation . Verified by RAO Signature : Name : Emp . Code Verified By Functional Head Signature Verified Byl Signature ( Admin) ",Checklist
Tax Invoice No . Dated Delivery Note Other Reference ( s ) Supplier ' s Ref . Buyer ' s Order No . Dated Despatch Document No . Delivery Note Date Despatched through Destination GSTIN / UIN PAN / IT NO State Name Description of Goods HSN / SAC GST Rate Quantity Rate Amount per Authorised Signatory Amount Chargeable ( in words ) Tax Amount ( in words ) : Taxable Value Central Tax State Tax Total Tax Amount Rate Amount ,Invoice
"Name & Address of Establishment in / under which contract is carried on HCl . Infosystems Ltd . , G - 8 - 9 , SEC . - 03 , NOIDA Name and address of Principal Employer MUSTER ROLL FORM XVI [ See Rule 78 ( 1 ) ( a ) ] Name & Address of the Contractor SECURE WELL CONSERVANCY SERVICES Z - 426A , SECTOR - 12 , NOIDA FOR THE MONTH OF APRIL - 2019 ( LABOUR ) S . NO . Name & Surname of Workman Father Name / Husband ' s Name NA PRADEEP RAJESH HARISH RAHUL Total ",Junk
"Checklist - Overheads Bill Process Region : Vendor Sap Code / Name : BILLS MONTHOF - BILL NO : COST CENTRE : Description Tick Remarks Purchase order number . . . Respective Bus / Enabling functions have submitted the original Bills . Approval on bill has been given by Cost Center Manager / Project Head Original bill has been received from the user along with necessary Approvals and Challan / Receipt , proof attached . Documents / Bill has been verified as per contract / agreement / PO . . Agreement / Contract has been attached in Vendor Master for verification including copy PAN , Service TAX Freight i . e . Finished goods / Spares / Documents , verified as per contract / Agreement by the Store in chargel Admin . Also verified the weight O measurements for finished goods ( as per SAP SDC ) / spares . TDS applicability has been checked with its percentage . . . . . . . . . . . . Security & House Keeping Expense - Bill verified as per contract / Agreement and also attached the copy of the previous month ESI , PF and P . Tax challan ( If applicable ) We certified that all above points have been verified and cleared the bills as per contract / agreement without any deviation . Verified by RAO Signature : Name : Emp . Code Verified By Functional Head Signature Verified Byl Signature ( Agminh ",Checklist
Tax Invoice No . Dated Delivery Note Other Reference ( s ) Supplier ' s Ref . SWCS / 2019 - 20 / 006 Buyer ' s Order No . Dated Despatch Document No . Delivery Note Date Despatched through Destination GSTIN / UIN : PAN / IT NO : State Name : Description of Goods HSN / SAC GST Rate Quantity Rate Amount Amount Chargeable ( in words ) Tax Amount ( in words ) : Authorised Signatory : Authorised signatory Taxable Value Central Tax State Tax Total Tax Amount ,Invoice
"Name & Address of Establishment in / under which contract is carried on HCl . Infosystems Ltd . , G - 8 - 9 , SEC . - 03 , NOIDA Name and address of Principal Employer MUSTER ROLL FORM XVI [ See Rule 78 ( 1 ) ( a ) ] FOR THE MONTH OF APRIL - 2019 ( LABOUR ) S . NO . Name & Surname of Workman Father Name / Husband ' s Name NA PRADEEP RAJESH HARISH RAHUL Total Name & Address of the Contractor SECURE WELL CONSERVANCY SERVICES Z - 426A , SECTOR - 12 , NOIDA ",Junk
"Checklist - Overheads Bill Process Region : Vendor Sap Code / Name : BILLS MONTH OF - BILL NO : DATED : COST CENTRE PROFIT CENTRE . . AMOUNT . Remarks Tick scription | Purchase order number . . . Respective BUs / Enabling funcțions have submitted the original Bills . Approval on bilt has been given by Cost Center Manager / Project Head Original bill has been received from the user along with necessary Approvals and Challan / Receipt , proof attached . Documents / Bill has been verified as per contract lagreement / PO Agreement / Contract has been attached in Vendor Master for verification including copy PAN , Service TAX Freight i . e . Finished goods / Spares / Documents , verified as per contract / Agreement by the Store in chargel Admin . Also verified the weight measurements for finished goods ( as per SAP SDC ) / spares . TDS applicability has been checked with its percentage . . . . . Security & House Keeping Expense - Bill verified as per contract / Agreement and also attached the copy of the previous month ESI , PF and P . Tax challan ( If applicable ) We certified that all above points have been verified and cleared the bills as per contract / agreement without any deviation . EU Vemed Verified by RAO Signature : Name : Emp . Code Verified Byl Signature ( Admin Verified By Functional Head Signature ",Checklist
Annexure Dated : Account Manager : Invoice No : PO Number : Project ID : Project Name : Amount ( INR ) Item Description Item From To Billing Qty Rate Amount ,Invoice
"Checklist - Overheads Bill Process Region : Vendor Sap Code / Name BILLS MONTH OF DATED : COST CENTRE INTERNAL ORDER NO : PROFIT CENTRE . . . . . . . Description Tick Purchase order number . . . Respective Bus / Enabling functions have submitted the original Bills . Approval on bill has been given by Cost Center Manager / Project Head Original bill has been received from the user along with necessary Approvals and Challan / Receipt , proof attached . Documents / Bill has been verified as per contract lagreement / PO Agreement Contract has been attached in Vendor Master for verification including copy PAN , Service TAX Freight i . e . Finished · goods / Spares / Documents , verified as per contract / Agreement by the Store in chargel Admin . Also verified the weight measurements for finished goods ( as per SAP SDC ) / spares . TDS applicability has been checked with its percentage . . . . . . . Security & House Keeping Expense - Bill verified as contract / Agreement and also attached the copy of the previous month ESI Verified by RAO Signature : Name : . Emp . Code Functie Verified By Functional Head Signature Verified By / Signature ",Checklist
Tax Invoice Invoice No . Dated Delivery Note Mode / Terms of Payment Other Reference ( s ) Supplier ' s Ref . Buyer ' s Order No . Dated Despatch Document No . Delivery Note Date Despatched through Destination GSTIN / UIN PAN / IT NO State Name Description of Goods HSN / SAC GST Rate Quantity Amount Amount Chargeable ( in words ) Tax Amount ( in words ) : Authbrised Signatory Central Tax State Tax Total Tax Amount ,Invoice
"Name & Address of Establishment in / under which Contract is camied on HCL Infosystems Ltd . , E - 4 , SECTOR - 11 , NOIDA Name and address of Principal Employer MUSTER ROLL FORM XI ( See Rule 78 ( 1 ) ( a ) ] FOR THE MONTH OF APRIL - 2019 Name & Address of the Contractor SECURE WELL CONSERVANCY SERVICES Z - 426A , SECTOR - 12 , NOIDA Narne & Sumame of Workman Father Name / Husband ' s Name S . NO . UAN NO . ESI No . ASHOK KUMAR RAI DHARAM KUMAR RAY 100708215018 6709759349 | CHOTEY LAL PYAR CHAND MANJHI 1013189287716717540346 KASIM ALI MITIBUL RAHMAN 100200271864 6709811341 RAIS KHAN HAFIZ KHAN 100317455017 6709811350 ",Junk
Challan Double Verification ChallanDoubleVerification Employer ' s Code No . : Transaction Details Transaction status : Employer ' s Code No : Employer ' s Name : Challan Period : Challan Number : Challan Created Date Challan Submitted Date Amount Paid : Transaction Number : Employees ' State Insurance Corporation ,ChallanDep
TRRN No : Chalian Status : Chalian Generated On : Establishment ID : Establishment Name : Challan Type : Total Members : Wage Month : Total Amount ( Rs ) : Account - 1 Amount ( Rs ) : Account - 2 Amount ( Rs ) : Account - 10 Amount ( Rs ) : Account - 21 Amount ( Rs ) : Account - 22 Amount ( Rs ) : N Payment Confirmation Bank : CRN : Payment Date : Payment Confirmation Date : ,ChallanDep
"Checklist - Overheads BiH Process Región . 29 WCT deduction on AMC / R / M / Construction Work etc ( Labour & Material involved ) , state wise rates are available in IQMS process : : Respective BUs / Enabling functions have submitted the original Bills . ' Approval on bill has been given by Cost Center Manager / Project Head Original bill has been received from the user along with necessary Approvals and Challan / Receipt , proof attached . . Documents / Bill has been verified as per contract / agreement / PO Contract has been attached in Vendor Master for verification copy PAN , Service TAX 1 . e . : Finished goods / Spares / Documents , * : verified as per ontractAgreement by the Store in chargel Admin . Also verified the weight D for finished goods ( as per SAP SDC ) / spares . applicability has been checked with its percentage . . . P . Tax & House Keeping Expense - Bilf verified as per contract / Agreement also attached the copy of the previous month ESI , PF and P . Tax / L ( If applicable ) Security & House Keeping Expense We certified that all above points have been verified and cleared the bills as per contractlagreement without any deviation . Verified by RAO Signature : Name : Emp . Code : Verified By Functional Head Verified Byl Signature ",Checklist
GSTIN : Tax Invoice Invoice No . Invoice date For the Month Reverse Charge ( Y / N ) Bill Ship To Product Description SAC code Rate CGST SGST Total Total Amount before Tax Add : CGST Add : SGST Total Tax Amount Total Amount after Tax : GST on Reverse Charge Bank Name : Bank A / C : Bank IFSC : Authorised signatory ,Invoice
"Site Name Location Shona Corporate Services Private Limited A140 , Raj Industrial Complex Premises Co - Op Soc . Ltd . , 2nd Floor , Military Road , Marof Andheri ( East ) , Mumbai Site Name : 4CL Location : CHAHDIVAH ANDHERI ( E ) Daie Full Name SEXAGE EMP . 1D Designation : Sr . No . | VHOD KADAM 1 JANTER IP TANITA HIWRALE HIS - 94 ) , Mumbai - 400 059 . Month of . _ APRIL 2019 SHIFT _ Weekly off 17 15 19 20 21 22 23 24 25 26 27 28 29 30 31 IN DATS WORKED ",Junk
"A / 40 Site Name : _ HCL Location : AHRHERI ( E ) www SEXAGE EMP ID Full Name Dale Sr . No . A / 40 , Raj Industrial Complex Premises Co - Op Soc . Ltd . , 2nd Floor , Military Road , Marol Andheri ( East ) , Mumbai FORM II SEE RULE 27 0 Roliever Sheet Duty timing SHIFT ",Junk
"Transaction Details Transaction status : Employer ' s Code No : Eniployer ' s Name : Challan Period : Challan Number : Challan Created Data , Chalfan Submitted Date Amount Paid : Transaction Number : madawa WS Employees State Unsurance Corporation ChallanDouble Verification ",ChallanDep
